0.026871261795139545, 15.213946117273963
0.05847434924879141, 22.820919175911285
0.0948217804182534, 35.49920760697296
0.11695370572050184, 50.71315372424715
0.14224518868467767, 65.92709984152157
0.18352549406733343, 147.05774902620487
0.2106641814872624, 210.79690551570502
0.2347830093429134, 262.94712446166
0.2589089887447381, 322.34042937233085
0.28905990741302645, 389.942565043013
0.317971173417655, 441.20443740095084
0.3480320362122362, 486.8462757527734
0.37967017422632154, 529.9524564183835
0.41127326167997347, 537.5594294770206
0.43973431675191466, 562.9160063391441
0.46186874566562264, 580.6656101426308
0.4792588308635206, 593.3438985736925
0.5061426107159578, 621.2361331220286
0.5243808531587486, 627.5847664567887
0.5600648890466412, 640.553339422185
0.5992081618737308, 674.8372796551737
0.6383509579310753, 708.6383474905148
0.6800259374147208, 730.2694136291601
0.7084919997095812, 760.6973058637085
0.7385378408354051, 791.1251980982568
0.7748827683934073, 801.2678288431063
0.8065133955731142, 836.7670364500793
0.8428708411884144, 859.5879556259906
0.8650002628792034, 872.2662440570524
0.8824103769687773, 905.2297939778132
0.8934788432313611, 915.3724247226625
0.9045448058824855, 922.9793977812996
0.9156032576992311, 922.9793977812996
