1, +6.754D+04
2, +3.992D+04
3, +2.611D+04
4, 0.0D0
5, 0.0D0
6, +8.065D+04
7, +5.791D+04
8, +3.203D+04
9, 0.0D0
10, +3.203D+04
11, +4.410D+03
12, 0.0D0
13, 0.0D0
14, 0.0D0
15, 0.0D0
16, 0.0D0
17, 0.0D0
18, 0.0D0
19, 0.0D0
20, 0.0D0
21, 0.0D0
22, 0.0D0
23, 0.0D0
24, 0.0D0
25, 0.0D0
26, 0.0D0
27, 0.0D0
28, 0.0D0
29, 0.0D0
30, 0.0D0
31, 0.0D0
32, 0.0D0
33, 0.0D0
34, 0.0D0
35, 0.0D0
36, 0.0D0
37, 0.0D0
38, 0.0D0
39, 0.0D0
40, 0.0D0
41, 0.0D0
42, 0.0D0
43, 0.0D0
44, 0.0D0
45, -3.202D+04
46, -6.752D+04
47, -8.068D+04
48, 0.0D0
49, 0.0D0
50, 0.0D0
51, 0.0D0
52, 0.0D0
53, 0.0D0
54, 0.0D0
55, 0.0D0
56, 0.0D0
57, 0.0D0
58, 0.0D0
59, 0.0D0
60, 0.0D0
61, 0.0D0
62, 0.0D0
63, 0.0D0
64, 0.0D0
65, 0.0D0
66, 0.0D0
67, 0.0D0
68, 0.0D0
69, 0.0D0
70, 0.0D0
71, 0.0D0
72, 0.0D0
73, 0.0D0
74, 0.0D0
75, 0.0D0
76, 0.0D0
77, 0.0D0
78, 0.0D0
79, 0.0D0
80, 0.0D0
81, 0.0D0
82, 0.0D0
83, 0.0D0
84, 0.0D0
85, 0.0D0
86, 0.0D0
87, 0.0D0
88, 0.0D0
89, 0.0D0
90, 0.0D0
91, 0.0D0
92, 0.0D0
93, 0.0D0
94, 0.0D0
95, 0.0D0
96, 0.0D0
97, 0.0D0
98, 0.0D0
99, 0.0D0
100, 0.0D0
101, 0.0D0
102, 0.0D0
103, 0.0D0
104, 0.0D0
105, 0.0D0
106, 0.0D0
107, 0.0D0
108, 0.0D0
109, 0.0D0
110, 0.0D0
111, 0.0D0
112, 0.0D0
113, 0.0D0
114, 0.0D0
115, 0.0D0
116, 0.0D0
117, 0.0D0
118, 0.0D0
119, 0.0D0
120, 0.0D0
121, 0.0D0
122, +1.044D+04
123, 0.0D0
124, 0.0D0
125, +1.462D+04
126, 0.0D0
127, 0.0D0
128, 0.0D0
129, 0.0D0
130, 0.0D0
131, 0.0D0
132, 0.0D0
133, 0.0D0
134, +3.365D+03
135, +3.365D+03
136, +3.365D+03
137, +3.365D+03
138, +3.365D+03
139, +3.365D+03
140, +3.365D+03
141, +3.365D+03
142, +3.365D+03
143, +3.365D+03
144, +3.365D+03
145, +3.365D+03
146, +3.365D+03
147, +3.365D+03
148, +3.365D+03
149, +3.365D+03
150, +3.365D+03
151, +3.365D+03
152, +3.365D+03
153, +3.365D+03
154, -3.364D+03
155, -3.364D+03
156, -3.364D+03
157, -3.364D+03
158, -3.364D+03
159, -3.364D+03
160, -3.364D+03
161, -3.364D+03
162, -3.364D+03
163, -3.364D+03
164, -3.364D+03
165, -3.364D+03
166, -3.364D+03
167, -3.364D+03
168, -3.364D+03
169, -3.364D+03
170, -3.364D+03
171, -3.364D+03
172, -3.364D+03
173, -3.364D+03
174, +3.365D+03
175, +3.365D+03
176, +3.365D+03
177, +3.365D+03
178, +3.365D+03
179, +3.365D+03
180, +3.365D+03
181, +3.365D+03
182, +3.365D+03
183, +3.365D+03
184, +3.365D+03
185, +3.365D+03
186, +3.365D+03
187, +3.365D+03
188, +3.365D+03
189, +3.365D+03
190, +3.365D+03
191, +3.365D+03
192, +3.365D+03
193, +3.365D+03
194, -3.364D+03
195, -3.364D+03
196, -3.364D+03
197, -3.364D+03
198, -3.364D+03
199, -3.364D+03
200, -3.364D+03
201, -3.364D+03
202, -3.364D+03
203, -3.364D+03
204, -3.364D+03
205, -3.364D+03
206, -3.364D+03
207, -3.364D+03
208, -3.364D+03
209, -3.364D+03
210, -3.364D+03
211, -3.364D+03
212, -3.364D+03
213, -3.364D+03
214, +3.365D+03
215, +3.365D+03
216, +3.365D+03
217, +3.365D+03
218, +3.365D+03
219, +3.365D+03
220, +3.365D+03
221, +3.365D+03
222, +3.365D+03
223, +3.365D+03
224, +3.365D+03
225, +3.365D+03
226, +3.365D+03
227, +3.365D+03
228, +3.365D+03
229, +3.365D+03
230, +3.365D+03
231, +3.365D+03
232, +3.365D+03
233, +3.365D+03
234, -3.364D+03
235, -3.364D+03
236, -3.364D+03
237, -3.364D+03
238, -3.364D+03
239, -3.364D+03
240, -3.364D+03
241, -3.364D+03
242, -3.364D+03
243, -3.364D+03
244, -3.364D+03
245, -3.364D+03
246, -3.364D+03
247, -3.364D+03
248, -3.364D+03
249, -3.364D+03
250, -3.364D+03
251, -3.364D+03
252, -3.364D+03
253, -3.364D+03
254, 0.0D0
255, 0.0D0
256, 0.0D0
257, 0.0D0
258, 0.0D0
259, 0.0D0
260, 0.0D0
261, 0.0D0
262, 0.0D0
263, 0.0D0
264, 0.0D0
265, 0.0D0
266, 0.0D0
267, 0.0D0
268, 0.0D0
269, 0.0D0
270, 0.0D0
271, 0.0D0
272, 0.0D0
273, 0.0D0
274, 0.0D0
275, 0.0D0
276, 0.0D0
277, 0.0D0
278, 0.0D0
279, 0.0D0
280, 0.0D0
281, 0.0D0
282, 0.0D0
283, 0.0D0
284, 0.0D0
285, 0.0D0
286, 0.0D0
287, 0.0D0
288, 0.0D0
289, 0.0D0
290, 0.0D0
291, 0.0D0
292, 0.0D0
293, 0.0D0
294, 0.0D0
295, 0.0D0
296, 0.0D0
297, 0.0D0
298, 0.0D0
299, 0.0D0
300, 0.0D0
301, 0.0D0
302, 0.0D0
303, 0.0D0
304, 0.0D0
305, 0.0D0
306, 0.0D0
307, 0.0D0
308, 0.0D0
309, 0.0D0
310, 0.0D0
311, 0.0D0
312, 0.0D0
313, 0.0D0
314, 0.0D0
315, 0.0D0
316, 0.0D0
317, 0.0D0
318, 0.0D0
319, 0.0D0
320, 0.0D0
321, 0.0D0
322, 0.0D0
323, 0.0D0
324, 0.0D0
325, 0.0D0
326, 0.0D0
327, 0.0D0
328, 0.0D0
329, 0.0D0
330, 0.0D0
331, 0.0D0
332, 0.0D0
333, 0.0D0
334, 0.0D0
335, 0.0D0
336, 0.0D0
337, 0.0D0
338, 0.0D0
339, 0.0D0
340, 0.0D0
341, 0.0D0
342, 0.0D0
343, 0.0D0
344, 0.0D0
345, 0.0D0
346, 0.0D0
347, 0.0D0
348, 0.0D0
349, 0.0D0
350, 0.0D0
351, 0.0D0
352, 0.0D0
353, 0.0D0
354, 0.0D0
355, 0.0D0
356, 0.0D0
357, 0.0D0
358, 0.0D0
359, 0.0D0
360, 0.0D0
361, 0.0D0
362, 0.0D0
363, 0.0D0
364, 0.0D0
365, 0.0D0
366, 0.0D0
367, 0.0D0
368, 0.0D0
369, 0.0D0
370, 0.0D0
371, 0.0D0
372, 0.0D0
373, 0.0D0
374, 0.0D0
375, 0.0D0
376, 0.0D0
377, 0.0D0
378, 0.0D0
379, 0.0D0
380, 0.0D0
381, 0.0D0
382, 0.0D0
383, 0.0D0
384, 0.0D0
385, 0.0D0
386, 0.0D0
387, 0.0D0
388, 0.0D0
389, 0.0D0
390, 0.0D0
391, 0.0D0
392, 0.0D0
393, 0.0D0
394, 0.0D0
395, 0.0D0
396, 0.0D0
397, 0.0D0
398, 0.0D0
399, 0.0D0
400, 0.0D0
401, 0.0D0
402, 0.0D0
403, 0.0D0
404, 0.0D0
405, 0.0D0
406, 0.0D0
407, 0.0D0
408, 0.0D0
409, 0.0D0
410, 0.0D0
411, 0.0D0
412, 0.0D0
413, 0.0D0
414, 0.0D0
415, 0.0D0
416, 0.0D0
417, 0.0D0
418, 0.0D0
419, 0.0D0
420, 0.0D0
421, 0.0D0
422, 0.0D0
423, 0.0D0
424, 0.0D0
425, 0.0D0
426, 0.0D0
427, 0.0D0
428, 0.0D0
429, 0.0D0
430, 0.0D0
431, 0.0D0
432, 0.0D0
433, 0.0D0
434, 0.0D0
435, 0.0D0
436, 0.0D0
437, 0.0D0
438, 0.0D0
439, 0.0D0
440, 0.0D0
441, 0.0D0
442, 0.0D0
443, 0.0D0
444, 0.0D0
445, 0.0D0
446, 0.0D0
447, 0.0D0
448, 0.0D0
449, 0.0D0
450, 0.0D0
451, 0.0D0
452, 0.0D0
453, 0.0D0
454, 0.0D0
455, 0.0D0
456, 0.0D0
457, 0.0D0
458, 0.0D0
459, 0.0D0
460, 0.0D0
461, 0.0D0
462, 0.0D0
463, 0.0D0
464, 0.0D0
465, 0.0D0
466, 0.0D0
467, 0.0D0
468, 0.0D0
469, 0.0D0
470, 0.0D0
471, 0.0D0
472, 0.0D0
473, 0.0D0
474, 0.0D0
475, 0.0D0
476, 0.0D0
477, 0.0D0
478, 0.0D0
479, 0.0D0
480, 0.0D0
481, 0.0D0
482, 0.0D0
483, 0.0D0
484, 0.0D0
485, 0.0D0
486, 0.0D0
487, 0.0D0
488, 0.0D0
489, 0.0D0
490, 0.0D0
491, 0.0D0
492, 0.0D0
493, 0.0D0
494, 0.0D0
495, 0.0D0
496, 0.0D0
497, 0.0D0
498, 0.0D0
499, 0.0D0
500, 0.0D0
501, 0.0D0
502, 0.0D0
503, 0.0D0
504, 0.0D0
505, 0.0D0
506, 0.0D0
507, 0.0D0
508, 0.0D0
509, 0.0D0
510, 0.0D0
511, 0.0D0
512, 0.0D0
513, 0.0D0
514, 0.0D0
515, 0.0D0
516, 0.0D0
517, 0.0D0
518, 0.0D0
519, 0.0D0
520, 0.0D0
521, 0.0D0
522, 0.0D0
523, 0.0D0
524, 0.0D0
525, 0.0D0
526, 0.0D0
527, 0.0D0
528, 0.0D0
529, 0.0D0
530, 0.0D0
531, 0.0D0
532, 0.0D0
533, 0.0D0
534, 0.0D0
535, 0.0D0
536, 0.0D0
537, 0.0D0
538, 0.0D0
539, 0.0D0
540, 0.0D0
541, 0.0D0
542, 0.0D0
543, 0.0D0
544, 0.0D0
545, 0.0D0
546, 0.0D0
547, 0.0D0
548, 0.0D0
549, 0.0D0
550, 0.0D0
551, 0.0D0
552, 0.0D0
553, 0.0D0
554, 0.0D0
555, 0.0D0
556, 0.0D0
557, 0.0D0
558, 0.0D0
559, 0.0D0
560, 0.0D0
561, 0.0D0
562, 0.0D0
563, 0.0D0
564, 0.0D0
565, 0.0D0
566, 0.0D0
567, 0.0D0
568, 0.0D0
569, 0.0D0
570, 0.0D0
571, 0.0D0
572, 0.0D0
573, 0.0D0
574, 0.0D0
575, 0.0D0
576, 0.0D0
577, 0.0D0
578, 0.0D0
579, 0.0D0
580, 0.0D0
581, 0.0D0
582, 0.0D0
583, 0.0D0
584, 0.0D0
585, 0.0D0
586, 0.0D0
587, 0.0D0
588, 0.0D0
589, 0.0D0
590, 0.0D0
591, 0.0D0
592, 0.0D0
593, 0.0D0
594, 0.0D0
595, 0.0D0
596, 0.0D0
597, 0.0D0
598, 0.0D0
599, 0.0D0
600, 0.0D0
601, 0.0D0
602, 0.0D0
603, 0.0D0
604, 0.0D0
605, 0.0D0
606, 0.0D0
607, 0.0D0
608, 0.0D0
609, 0.0D0
610, 0.0D0
611, 0.0D0
612, 0.0D0
613, 0.0D0
614, 0.0D0
615, 0.0D0
616, 0.0D0
617, 0.0D0
618, 0.0D0
619, 0.0D0
620, 0.0D0
621, 0.0D0
622, 0.0D0
623, 0.0D0
624, 0.0D0
625, 0.0D0
626, 0.0D0
627, 0.0D0
628, 0.0D0
629, 0.0D0
630, 0.0D0
631, 0.0D0
632, 0.0D0
633, 0.0D0
634, 0.0D0
635, 0.0D0
636, 0.0D0
637, 0.0D0
638, 0.0D0
639, 0.0D0
640, 0.0D0
641, 0.0D0
642, 0.0D0
643, 0.0D0
644, 0.0D0
645, 0.0D0
646, 0.0D0
647, 0.0D0
648, 0.0D0
649, 0.0D0
650, 0.0D0
651, 0.0D0
652, 0.0D0
653, 0.0D0
654, 0.0D0
655, 0.0D0
656, 0.0D0
657, 0.0D0
658, 0.0D0
659, 0.0D0
660, 0.0D0
661, 0.0D0
662, 0.0D0
663, 0.0D0
664, 0.0D0
665, 0.0D0
666, 0.0D0
667, 0.0D0
668, +1.276D+04
669, 0.0D0
670, 0.0D0
671, 0.0D0
672, 0.0D0
673, +4.642D+04
674, +4.642D+03
675, 0.0D0
676, +2.588D+04
677, 0.0D0
678, +2.019D+04
679, 0.0D0
680, +3.248D+04
681, +6.290D+04
682, 0.0D0
683, +3.980D+04
684, +3.238D+04
685, 0.0D0
686, 0.0D0
687, +2.042D+04
688, +4.328D+04
689, +2.727D+04
690, +4.909D+04
691, +2.626D+04
692, +2.768D+04
693, +1.381D+04
694, +1.381D+04
695, +1.381D+04
696, +6.290D+04
697, +4.004D+04
698, +5.709D+04
699, +3.423D+04
700, 0.0D0
701, 0.0D0
702, 0.0D0
703, 0.0D0
704, 0.0D0
705, 0.0D0
706, 0.0D0
707, 0.0D0
708, +7.543D+03
709, 0.0D0
710, 0.0D0
711, 0.0D0
712, 0.0D0
713, 0.0D0
714, 0.0D0
715, 0.0D0
716, 0.0D0
717, +2.286D+04
718, +2.286D+04
719, +2.286D+04
720, 0.0D0
721, +1.601D+04
722, 0.0D0
723, 0.0D0
724, +2.576D+04
725, 0.0D0
726, 0.0D0
727, +4.862D+04
728, +2.576D+04
729, 0.0D0
730, 0.0D0
731, 0.0D0
732, 0.0D0
733, 0.0D0
734, 0.0D0
735, 0.0D0
736, +2.843D+04
737, +1.614D+04
738, 0.0D0
739, -3.772D+04
740, -3.434D+04
741, -3.097D+04
742, -2.772D+04
743, -2.448D+04
744, -2.134D+04
745, -1.810D+04
746, -1.496D+04
747, -1.195D+04
748, -8.897D+03
749, -5.893D+03
750, -2.946D+03
751, -2.320D+01
752, +2.843D+03
753, +5.675D+03
754, +8.471D+03
755, +1.121D+04
756, +1.393D+04
757, +1.659D+04
758, +1.926D+04
759, +2.182D+04
760, 0.0D0
761, 0.0D0
762, 0.0D0
763, -1.614D+04
764, -1.132D+05
765, -1.098D+05
766, -1.065D+05
767, -1.032D+05
768, -9.998D+04
769, -9.678D+04
770, -9.361D+04
771, -9.049D+04
772, -8.742D+04
773, -8.438D+04
774, -8.137D+04
775, -7.843D+04
776, -7.550D+04
777, -7.264D+04
778, -6.981D+04
779, -6.701D+04
780, -6.428D+04
781, -6.156D+04
782, -5.889D+04
783, -5.627D+04
784, -5.370D+04
785, -1.132D+05
786, -1.098D+05
787, -1.065D+05
788, -1.032D+05
789, -9.998D+04
790, -9.678D+04
791, -9.361D+04
792, -9.049D+04
793, -8.742D+04
794, -8.438D+04
795, -8.137D+04
796, -7.843D+04
797, -7.550D+04
798, -7.264D+04
799, -6.981D+04
800, -6.701D+04
801, -6.428D+04
802, -6.156D+04
803, -5.889D+04
804, -5.627D+04
805, -5.370D+04
806, -1.132D+05
807, -1.098D+05
808, -1.065D+05
809, -1.032D+05
810, -9.998D+04
811, -9.678D+04
812, -9.361D+04
813, -9.049D+04
814, -8.742D+04
815, -8.438D+04
816, -8.137D+04
817, -7.843D+04
818, -7.550D+04
819, -7.264D+04
820, -6.981D+04
821, -6.701D+04
822, -6.428D+04
823, -6.156D+04
824, -5.889D+04
825, -5.627D+04
826, -5.370D+04
827, -5.933D+04
828, -5.933D+04
829, -5.933D+04
830, -4.800D+04
831, -4.800D+04
832, -4.800D+04
833, -4.046D+04
834, -4.046D+04
835, -4.046D+04
836, -7.134D+03
837, -7.134D+03
838, -7.134D+03
839, -7.548D+04
840, -7.548D+04
841, -7.548D+04
842, -1.276D+04
843, -1.276D+04
844, -1.276D+04
845, -1.276D+04
846, +7.948D+04
847, +7.948D+04
848, +7.948D+04
849, +7.948D+04
850, +7.948D+04
851, +5.936D+04
852, +5.936D+04
853, +5.936D+04
854, +5.936D+04
855, +5.936D+04
856, +7.551D+04
857, +7.551D+04
858, +7.551D+04
859, +7.551D+04
860, +7.551D+04
861, +1.276D+04
862, +1.276D+04
863, +1.276D+04
864, +1.276D+04
865, +1.276D+04
866, 0.0D0
867, 0.0D0
868, 0.0D0
869, 0.0D0
870, 0.0D0
871, 0.0D0
872, 0.0D0
873, 0.0D0
874, 0.0D0
875, 0.0D0
876, 0.0D0
877, 0.0D0
878, 0.0D0
879, 0.0D0
880, 0.0D0
881, 0.0D0
882, 0.0D0
883, 0.0D0
884, 0.0D0
885, 0.0D0
886, 0.0D0
887, 0.0D0
888, 0.0D0
889, 0.0D0
890, 0.0D0
891, 0.0D0
892, 0.0D0
893, 0.0D0
894, 0.0D0
895, 0.0D0
896, 0.0D0
897, 0.0D0
898, 0.0D0
899, 0.0D0
900, 0.0D0
901, 0.0D0
902, 0.0D0
903, 0.0D0
904, 0.0D0
905, 0.0D0
906, 0.0D0
907, 0.0D0
908, 0.0D0
909, 0.0D0
910, 0.0D0
911, 0.0D0
912, 0.0D0
913, 0.0D0
914, 0.0D0
915, 0.0D0
916, 0.0D0
917, 0.0D0
918, 0.0D0
919, 0.0D0
920, 0.0D0
921, 0.0D0
922, 0.0D0
923, 0.0D0
924, 0.0D0
925, 0.0D0
926, 0.0D0
927, 0.0D0
928, 0.0D0
929, 0.0D0
930, 0.0D0
931, 0.0D0
932, 0.0D0
933, 0.0D0
934, 0.0D0
935, 0.0D0
936, 0.0D0
937, 0.0D0
938, 0.0D0
939, 0.0D0
940, 0.0D0
941, 0.0D0
942, 0.0D0
943, 0.0D0
944, 0.0D0
945, 0.0D0
946, 0.0D0
947, 0.0D0
948, 0.0D0
949, 0.0D0
950, 0.0D0
951, +1.044D+04
952, 0.0D0
953, 0.0D0
954, 0.0D0
955, 0.0D0
956, 0.0D0
957, 0.0D0
958, 0.0D0
959, 0.0D0
960, 0.0D0
961, 0.0D0
962, 0.0D0
963, 0.0D0
964, 0.0D0
965, 0.0D0
966, 0.0D0
967, 0.0D0
968, 0.0D0
969, 0.0D0
970, 0.0D0
971, 0.0D0
972, 0.0D0
973, 0.0D0
974, 0.0D0
975, 0.0D0
976, 0.0D0
977, 0.0D0
978, +1.044D+04
979, 0.0D0
980, 0.0D0
981, 0.0D0
982, 0.0D0
983, 0.0D0
984, 0.0D0
985, 0.0D0
986, 0.0D0
987, 0.0D0
988, 0.0D0
989, 0.0D0
990, 0.0D0
991, 0.0D0
992, 0.0D0
993, 0.0D0
994, 0.0D0
995, 0.0D0
996, 0.0D0
997, 0.0D0
998, 0.0D0
999, 0.0D0
1000, 0.0D0
1001, 0.0D0
1002, 0.0D0
1003, 0.0D0
1004, +1.044D+04
1005, 0.0D0
1006, 0.0D0
1007, 0.0D0
1008, 0.0D0
1009, 0.0D0
1010, 0.0D0
1011, 0.0D0
1012, 0.0D0
1013, 0.0D0
1014, 0.0D0
1015, 0.0D0
1016, 0.0D0
1017, 0.0D0
1018, 0.0D0
1019, 0.0D0
1020, 0.0D0
1021, 0.0D0
1022, 0.0D0
1023, 0.0D0
1024, 0.0D0
1025, 0.0D0
1026, 0.0D0
1027, 0.0D0
1028, 0.0D0
1029, 0.0D0
1030, 0.0D0
1031, +1.044D+04
1032, 0.0D0
1033, 0.0D0
1034, 0.0D0
1035, 0.0D0
1036, 0.0D0
1037, 0.0D0
1038, 0.0D0
1039, 0.0D0
1040, 0.0D0
1041, 0.0D0
1042, 0.0D0
1043, 0.0D0
1044, 0.0D0
1045, 0.0D0
1046, 0.0D0
1047, 0.0D0
1048, 0.0D0
1049, 0.0D0
1050, 0.0D0
1051, 0.0D0
1052, 0.0D0
1053, 0.0D0
1054, 0.0D0
1055, 0.0D0
1056, 0.0D0
1057, 0.0D0
1058, 0.0D0
1059, +1.044D+04
1060, 0.0D0
1061, 0.0D0
1062, 0.0D0
1063, 0.0D0
1064, 0.0D0
1065, 0.0D0
1066, 0.0D0
1067, 0.0D0
1068, 0.0D0
1069, 0.0D0
1070, 0.0D0
1071, 0.0D0
1072, 0.0D0
1073, 0.0D0
1074, 0.0D0
1075, 0.0D0
1076, 0.0D0
1077, 0.0D0
1078, 0.0D0
1079, 0.0D0
1080, 0.0D0
1081, 0.0D0
1082, 0.0D0
1083, 0.0D0
1084, 0.0D0
1085, 0.0D0
1086, 0.0D0
1087, 0.0D0
1088, +1.044D+04
1089, 0.0D0
1090, 0.0D0
1091, 0.0D0
1092, 0.0D0
1093, 0.0D0
1094, 0.0D0
1095, 0.0D0
1096, 0.0D0
1097, 0.0D0
1098, 0.0D0
1099, 0.0D0
1100, 0.0D0
1101, 0.0D0
1102, 0.0D0
1103, 0.0D0
1104, 0.0D0
1105, 0.0D0
1106, 0.0D0
1107, 0.0D0
1108, 0.0D0
1109, 0.0D0
1110, 0.0D0
1111, 0.0D0
1112, 0.0D0
1113, 0.0D0
1114, 0.0D0
1115, 0.0D0
1116, 0.0D0
1117, 0.0D0
1118, +1.044D+04
1119, 0.0D0
1120, 0.0D0
1121, 0.0D0
1122, 0.0D0
1123, 0.0D0
1124, 0.0D0
1125, 0.0D0
1126, 0.0D0
1127, 0.0D0
1128, 0.0D0
1129, 0.0D0
1130, 0.0D0
1131, 0.0D0
1132, 0.0D0
1133, 0.0D0
1134, 0.0D0
1135, 0.0D0
1136, 0.0D0
1137, 0.0D0
1138, 0.0D0
1139, 0.0D0
1140, 0.0D0
1141, 0.0D0
1142, 0.0D0
1143, 0.0D0
1144, 0.0D0
1145, 0.0D0
1146, 0.0D0
1147, 0.0D0
1148, 0.0D0
1149, +1.044D+04
1150, 0.0D0
1151, 0.0D0
1152, 0.0D0
1153, 0.0D0
1154, 0.0D0
1155, 0.0D0
1156, 0.0D0
1157, 0.0D0
1158, 0.0D0
1159, 0.0D0
1160, 0.0D0
1161, 0.0D0
1162, 0.0D0
1163, 0.0D0
1164, 0.0D0
1165, 0.0D0
1166, 0.0D0
1167, 0.0D0
1168, 0.0D0
1169, 0.0D0
1170, 0.0D0
1171, 0.0D0
1172, 0.0D0
1173, 0.0D0
1174, 0.0D0
1175, 0.0D0
1176, 0.0D0
1177, 0.0D0
1178, 0.0D0
1179, 0.0D0
1180, 0.0D0
1181, +1.044D+04
1182, 0.0D0
1183, 0.0D0
1184, 0.0D0
1185, 0.0D0
1186, 0.0D0
1187, 0.0D0
1188, 0.0D0
1189, 0.0D0
1190, 0.0D0
1191, 0.0D0
1192, 0.0D0
1193, 0.0D0
1194, 0.0D0
1195, 0.0D0
1196, 0.0D0
1197, 0.0D0
1198, 0.0D0
1199, 0.0D0
1200, 0.0D0
1201, 0.0D0
1202, 0.0D0
1203, 0.0D0
1204, 0.0D0
1205, 0.0D0
1206, 0.0D0
1207, 0.0D0
1208, 0.0D0
1209, 0.0D0
1210, 0.0D0
1211, 0.0D0
1212, 0.0D0
1213, +1.044D+04
1214, 0.0D0
1215, 0.0D0
1216, 0.0D0
1217, 0.0D0
1218, 0.0D0
